x_position_um,branch_crossings,mean_radius_um,summed_lumen_area_um2,median_local_tortuosity
8914.09056810717,16,185.1620462506057,1912861.105821747,1.016433799970308
8928.300592096002,15,188.1550371189506,1828450.2711633972,1.016704012358192
8942.510616084835,15,172.98008619793154,1783735.0214497491,1.016704012358192
8956.720640073669,14,213.91239271838026,2343014.7015571194,1.0136149250190813
8970.9306640625,13,217.04510259974188,2269766.7267254503,1.0226968222339998
8985.140688051333,14,233.8247688176332,2750808.8018622734,1.0335135776957411
8999.350712040166,14,228.49927393993323,2666716.9463099274,1.0335135776957411
9013.560736028998,14,221.7073142028692,2574048.865504408,1.0335135776957411
9027.770760017831,16,219.69325587128023,2968509.0383210145,1.0370564132131546
9041.980784006664,17,218.5340059321871,3159613.104633893,1.0368740920177364
9056.190807995496,18,203.63744629990276,3189154.153613386,1.0340605808403585
9070.400831984329,18,211.81335229950363,3124430.994248528,1.0340605808403585
9084.610855973162,15,201.26927942465656,2389114.861715587,1.0343984272139137
9098.820879961993,15,194.3524946115254,2311063.135043541,1.0351308216476551
9113.030903950827,15,184.11570301073658,2135012.3828471834,1.0351308216476551
9127.24092793966,15,175.58381856694166,2047544.5820972552,1.0351308216476551
9141.450951928491,15,168.87112251031135,1948254.3625612317,1.0368740920177364
9155.660975917324,14,174.10995533827858,1856610.852555747,1.0375688688908247
9169.870999906158,15,157.76544981444044,1779504.8877058572,1.029145679546077
9184.081023894989,13,151.0726517768631,1560321.1665556296,1.02470217395568
9198.29104788382,13,143.14199928176055,1490289.736166632,1.02470217395568
9212.501071872655,11,159.52730587448315,1316712.4603618965,1.0368740920177364
9226.711095861487,10,161.25578679804005,1278522.5686407937,1.0308477622859136
9240.921119850318,11,212.7493899300724,1594904.5229728746,1.02470217395568
9255.131143839153,11,211.8297711158102,1572462.1935701566,1.02470217395568
9269.341167827984,11,213.62016242723533,1555416.9676563062,1.0245479955374555
9283.551191816816,11,213.22031608786247,1538596.7763138558,1.0245479955374555
9297.76121580565,12,183.88867317514092,1525878.2675916834,1.0238307093531516
9311.971239794482,12,187.13518751257052,1501130.8765902082,1.0257507239540629
9326.181263783314,12,190.38249660595514,1519973.894944616,1.0391488226143584
9340.391287772149,11,199.105693975632,1467284.598988674,1.0427722367205552
9354.60131176098,12,204.19472594372613,1697053.3938660354,1.0374660461030507
9368.811335749811,13,184.29230106855988,1712602.3910161168,1.0321598554855462
9383.021359738646,13,187.65426531947801,1745308.8827842579,1.0321598554855462
9397.231383727478,13,192.7562590863212,1798775.8299322426,1.0321598554855462
9411.44140771631,13,197.92648013232014,1869421.1641704037,1.0321598554855462
9425.651431705144,13,204.04329263366256,1965996.836114065,1.0219911914594244
9439.861455693976,13,207.96981098729032,2068357.782343477,1.024706413578305
9454.071479682807,13,214.16835785312014,2160631.191852,1.024706413578305
9468.281503671642,12,203.13185167849994,1909811.4486712818,1.0260386894175908
9482.491527660473,12,204.36747050970845,1990653.3102712834,1.0260386894175908
9496.701551649305,12,205.6030893409169,2080942.6829052086,1.0260386894175908
9510.91157563814,12,205.04463873207396,2184875.448692288,1.0237758170083668
9525.121599626971,11,178.34434930311073,1724248.91254333,1.0273709652568763
9539.331623615803,10,209.14575898340854,1735853.4164412068,1.0310601554057395
9553.541647604638,11,234.63834343587325,2053803.7627255798,1.025674806776121
9567.751671593469,11,232.15653668195725,2088198.1698556372,1.0241187608491737
9581.9616955823,11,234.04392628265643,2091788.2721049401,1.0241187608491737
9596.171719571134,11,232.52486159475018,2052927.0861754692,1.0241187608491737
9610.381743559967,11,220.8898523460839,2016458.2756905349,1.0150637830678846
9624.591767548798,10,217.1898126739,1884646.0912696715,1.0193512963811036
9638.801791537631,11,182.70711428427828,1912396.5783897857,1.0292426020821273
9653.011815526464,11,173.85707168008972,1727237.439132502,1.0292426020821273
9667.221839515296,10,185.06529396391443,1687840.6687773715,1.043272657516093
9681.431863504129,10,188.6682985247584,1719303.471195899,1.043272657516093
9695.641887492962,10,195.1001255848065,1739229.9872872785,1.0408051569133947
9709.851911481794,10,196.74822710895234,1757533.0810482125,1.0408051569133947
9724.061935470627,10,197.71846004167276,1784110.632227901,1.0386297083172131
9738.27195945946,10,193.53359642438147,1811988.2645932967,1.034150570020445
9752.481983448291,9,187.13759398991252,1526594.953521239,1.0433723533731054
9766.692007437125,10,181.36611929836891,1560960.3018593627,1.0344309552269562
9780.902031425958,10,187.19267240390747,1598563.5831918474,1.0344309552269562
9795.11205541479,10,192.39440642925757,1644356.7479052567,1.0344309552269562
9809.322079403622,10,214.00810171952162,1694680.131467607,1.039960209056391
9823.532103392456,9,229.31912921574425,1706745.4565660432,1.0365480647396765
9837.742127381287,10,236.95250308624688,1924395.5042445757,1.0361174353377747
